latent_ram_df_0,latent_ram_df_1,latent_ram_df_2,latent_ram_df_3,latent_ram_df_4,latent_ram_df_5,latent_ram_df_6,latent_ram_df_7,latent_ram_df_8,latent_ram_df_9,latent_ram_df_10,latent_ram_df_11,latent_ram_df_12,latent_ram_df_13,latent_ram_df_14,latent_ram_df_15,latent_ram_df_16,latent_ram_df_17,latent_ram_df_18,latent_ram_df_19,latent_ram_df_20,latent_ram_df_21,latent_ram_df_22,latent_ram_df_23,latent_ram_df_24,latent_ram_df_25,latent_ram_df_26,latent_ram_df_27,latent_ram_df_28,latent_ram_df_29,latent_ram_df_30,latent_ram_df_31
0.21460421,0.0,0.0,0.0,0.10403535,0.8815656,0.3326425,0.0,0.7445134,0.0,0.0,0.19648802,2.504551,0.0,0.0,0.0,0.0,0.33751658,0.3961818,0.0,0.5143499,1.4366628,0.95608276,1.2125417,0.23112966,0.21248113,1.1186903,0.30059588,0.0,0.24851769,0.0,0.0
0.11315186,0.0,0.06669998,0.0,0.10019231,0.59396064,0.19150884,0.0,0.7764451,0.016505644,0.0,0.4448756,2.1909432,0.0,0.0,0.0,0.0,0.107272446,0.27085117,0.0,0.41017002,1.2536176,0.88348156,1.2348434,0.07367703,0.37540713,0.99007505,0.35549185,0.0,0.11490858,0.0,0.0
0.0,0.7238621,0.84035105,0.18883626,0.39178517,0.10624796,0.0,0.0,0.0,0.85058975,0.31016076,1.507592,0.534837,0.0,0.33211833,0.08974047,0.3687688,0.0,0.081184484,0.5225288,0.6173958,0.18655707,0.12581639,0.6066046,0.2107047,1.2062076,0.7253044,0.6648565,0.0,0.0,0.19525778,0.03220646
0.0,0.6276484,0.7630278,0.19038533,0.40714425,0.093153775,0.0,0.0,0.0,0.8276377,0.35169077,1.4472109,0.6050235,0.0,0.39564067,0.027358476,0.28802407,0.0,0.03651575,0.45717722,0.57520956,0.32536983,0.18599819,0.6606792,0.1971813,1.232435,0.69507235,0.6658725,0.0,0.0,0.16346645,0.020652726
0.0,0.70597017,0.825972,0.18912433,0.39464134,0.10381293,0.0,0.0,0.0,0.8463216,0.3178837,1.4963634,0.5478889,0.0,0.34393102,0.078139916,0.3537535,0.0,0.07287789,0.51037604,0.6095509,0.21237071,0.13700782,0.6166603,0.20818989,1.2110848,0.7196825,0.66504544,0.0,0.0,0.18934584,0.030057922
0.0,0.26296628,0.6690912,0.110941276,0.25436577,0.0,0.0,0.0,0.37875533,0.7652913,0.29038695,1.2989726,0.9590632,0.0,0.38866764,0.0,0.0,0.0,0.0,0.2154184,0.3210048,0.5578799,0.44742182,1.0081426,0.0,1.0618252,0.64013153,0.5905811,0.0,0.0,0.04278601,0.026756033
0.17704688,0.0,0.3293868,0.117746994,0.32184285,0.0,0.0,0.0,0.6975604,0.6644557,0.47284088,1.0337005,1.2674137,0.0,0.66774076,0.0,0.0,0.0,0.0,0.0,0.13566749,1.1677268,0.71181875,1.2457088,0.0,1.1770498,0.5073126,0.5950448,0.0,0.0,0.0,0.0
0.0,0.43165642,0.733583,0.026990067,0.2126677,0.17168479,0.0,0.0,0.20961682,0.7467791,0.20443952,1.3512803,0.8753092,0.0,0.113645256,0.0,0.0,0.0,0.13456015,0.29407233,0.5133128,0.3330312,0.32775,0.7552184,0.0,0.87679183,0.7544,0.578932,0.0,0.0,0.11828504,0.024031892
0.01183036,0.23243023,0.5734726,0.03019775,0.24447119,0.1445712,0.0,0.0,0.35987693,0.699253,0.29043427,1.2262516,1.0206418,0.0,0.24517874,0.0,0.0,0.0,0.042066194,0.15875123,0.4259591,0.62046593,0.45236626,0.8671887,0.0,0.9310999,0.69179946,0.5810358,0.0,0.0,0.05245582,0.000107988715
0.035297066,0.19409682,0.54266554,0.030814927,0.25059053,0.13935424,0.0,0.0,0.3887887,0.6901085,0.3069806,1.2021946,1.0486054,0.0,0.2704873,0.0,0.0,0.0,0.02426932,0.13271393,0.40915126,0.6757716,0.4763439,0.8887331,0.0,0.9415493,0.67975444,0.5814406,0.0,0.0,0.039789565,0.0
0.0,0.33873856,0.74749863,0.0,0.10838747,0.24082845,0.0,0.0,0.31771058,0.64141077,0.054560307,1.2706208,1.0734465,0.0,0.0,0.009689089,0.0,0.0,0.24200048,0.22509378,0.51987535,0.26669118,0.37657103,0.8157953,0.0,0.659796,0.85138017,0.5110555,0.0,0.0,0.12000305,0.0
0.0,0.023371473,0.49405038,0.0,0.15873107,0.19790873,0.0,0.0,0.55556613,0.5661789,0.19068643,1.0727053,1.3035022,0.0,0.12413782,0.0,0.0,0.0,0.09558635,0.010886092,0.381598,0.72168857,0.57383364,0.99303985,0.0,0.7457633,0.752286,0.51438576,0.0,0.0,0.015798159,0.0
0.0,0.33426553,0.7439039,0.0,0.109101504,0.24021971,0.0,0.0,0.3210842,0.6403437,0.05649105,1.2678137,1.0767095,0.0,0.0,0.0067889355,0.0,0.0,0.23992385,0.22205561,0.5179141,0.27314463,0.37936893,0.81830925,0.0,0.66101533,0.8499747,0.51110274,0.0,0.0,0.118525095,0.0
0.0,0.24659528,0.67344666,0.0,0.123096764,0.22828823,0.0,0.0,0.38720673,0.6194297,0.09433335,1.2127943,1.1406637,0.0,0.0,0.0,0.0,0.0,0.1992215,0.16250704,0.47947377,0.39963132,0.43420675,0.8675822,0.0,0.68491375,0.8224271,0.5120285,0.0,0.0,0.0895567,0.0
0.061615378,0.5103955,0.666947,0.18706356,0.42612666,0.064546406,0.0,0.0,0.0,0.79128104,0.40538487,1.3542744,0.6896199,0.0,0.4761334,0.0,0.18438333,0.0,0.0,0.36523914,0.5105087,0.5100858,0.2610105,0.7415484,0.17600851,1.2620027,0.66010505,0.67018634,0.0,0.0,0.12618035,0.0
0.15440048,0.35882878,0.5451387,0.1895039,0.450322,0.043919027,0.0,0.0,0.05899708,0.75512433,0.47080764,1.2591554,0.8001857,0.0,0.576201,0.0,0.057185076,0.0,0.0,0.26229,0.44405204,0.72875947,0.35581568,0.8267329,0.15470491,1.303319,0.61248,0.67178684,0.0,0.0,0.076099016,0.0
0.582234,0.060645893,0.076150656,0.0,0.4524982,0.7729158,0.0,0.20795147,0.16981433,0.515524,0.57701904,0.9128514,1.127004,0.0,0.2756632,0.0,0.0011338517,0.0,0.07854173,0.0,0.6733919,1.2343941,0.5042945,0.49711663,0.22188632,0.96119344,0.6954197,0.65044683,0.029308759,0.0,0.033024915,0.0
0.5904351,0.047249332,0.06538439,0.0,0.45463675,0.77109253,0.0,0.22230555,0.17991827,0.5123282,0.5828015,0.9044441,1.1367767,0.0,0.28450793,0.0,0.0,0.0,0.07232217,0.0,0.66751796,1.253722,0.5126741,0.5046458,0.22000335,0.9648453,0.69121027,0.6505882,0.032233678,0.0,0.028598376,0.0
0.0,0.14911802,0.6430043,0.040290963,0.16657382,0.0,0.0,0.0,0.63395673,0.76155436,0.26937762,1.2532477,1.0604464,0.0,0.32790488,0.0,0.0,0.0,0.0,0.11434795,0.22329877,0.62971014,0.5434855,1.1075262,0.0,0.9387071,0.6175078,0.56571645,0.0,0.0,0.0,0.051865496
0.12708585,0.0,0.31746316,0.046812933,0.23123756,0.0,0.0,0.0,0.9394698,0.664923,0.44422457,0.99903554,1.3559408,0.0,0.5953426,0.0,0.0,0.0,0.0,0.0,0.045688737,1.2141305,0.79685897,1.3351874,0.0,1.0491276,0.49022657,0.56999403,0.0,0.0,0.0,0.0032227635
0.0,0.45194942,0.82096964,0.10789852,0.22419748,0.0,0.0,0.0,0.23622082,0.8103738,0.20881355,1.4175731,0.8212029,0.0,0.26389688,0.0,0.0,0.0,0.03871993,0.343782,0.4038673,0.2852235,0.32921258,0.90192926,0.0,1.0103093,0.6995135,0.58858556,0.0,0.0,0.10523061,0.0494499
0.0,0.2674393,0.672686,0.110869244,0.25365174,0.0,0.0,0.0,0.37538177,0.7663583,0.28845617,1.3017796,0.9558003,0.0,0.38571453,0.0,0.0,0.0,0.0,0.21845663,0.32296604,0.55142653,0.44462398,1.0056287,0.0,1.0606058,0.641537,0.5905339,0.0,0.0,0.044263966,0.02729316
0.0,0.2674393,0.672686,0.11086927,0.2536517,0.0,0.0,0.0,0.3753817,0.7663584,0.2884562,1.3017797,0.9558002,0.0,0.38571447,0.0,0.0,0.0,0.0,0.21845663,0.3229661,0.55142653,0.44462398,1.0056287,0.0,1.0606058,0.641537,0.5905339,0.0,0.0,0.04426398,0.027293153
0.7169132,0.0,0.0,0.017216932,0.3779323,0.0,0.0,0.8857258,1.6281059,0.3140442,0.80242306,0.2694347,2.1704595,0.38696003,1.1270773,0.0,0.0,0.20744428,0.0,0.0,0.0,2.6366606,1.4005932,1.8641806,0.0,1.2097316,0.27553156,0.55759054,0.0,0.43927798,0.0,0.0
0.71691316,0.0,0.0,0.017216932,0.37793228,0.0,0.0,0.8857258,1.6281059,0.31404418,0.80242294,0.2694347,2.1704595,0.38696015,1.1270772,0.0,0.0,0.20744428,0.0,0.0,0.0,2.6366608,1.4005932,1.8641806,0.0,1.2097316,0.27553153,0.55759054,0.0,0.43927804,0.0,0.0
0.24605067,0.0,0.13389182,0.01496483,0.25176886,0.0,0.0,0.025811035,1.009313,0.5185585,0.45655107,0.80204225,1.5982246,0.0,0.6013182,0.0,0.0,0.0,0.0,0.0,0.046415318,1.4701043,0.90497786,1.3919216,0.0,0.99998724,0.5190724,0.54312843,0.0,0.0,0.0,0.0
0.8739028,0.48048526,0.0,0.016740482,0.4338633,1.6329148,0.0,1.250568,0.0,0.35647458,1.2998681,0.4910097,0.5119983,0.0,0.0,0.5659257,0.9835218,0.0,0.01926338,0.48290676,0.8657544,0.9297401,0.0,0.0,0.74477625,0.9194068,1.1575658,0.18332493,1.0501108,0.0,0.0,0.0
0.8744094,0.47965777,0.0,0.016753804,0.4339954,1.6328021,0.0,1.2514547,0.0,0.35627717,1.3002253,0.49049038,0.51260185,0.0,0.0,0.5653893,0.9828274,0.0,0.018879198,0.4823447,0.8653916,0.93093395,0.0,0.0,0.74465996,0.9196323,1.1573057,0.1833337,1.0502915,0.0,0.0,0.0
0.91497636,0.41339064,0.0,0.017820727,0.4445739,1.6237836,0.0,1.3224583,0.0,0.34046894,1.328829,0.448903,0.56094277,0.0,0.0,0.52242374,0.9272145,0.0,0.0,0.43733388,0.8363358,1.0265411,0.0,0.0,0.7353457,0.93769646,1.1364834,0.18403345,1.0647597,0.0,0.0,0.0
0.95057344,0.35524195,0.0,0.018756967,0.4538565,1.6158699,0.0,1.3847631,0.0,0.32659733,1.3539286,0.41241053,0.60336137,0.0,0.0,0.4847219,0.87841475,0.0,0.0,0.39783734,0.81083965,1.1104354,0.0,0.0,0.72717255,0.95354736,1.118212,0.1846475,1.0774558,0.0,0.0,0.0
0.29213178,0.010960236,0.0,0.26860186,0.14499672,0.6706218,0.0,0.8146558,0.11084114,0.0,0.89519715,0.0,1.0832714,0.0,0.5685502,0.2098191,0.04995648,0.04574415,0.0,0.0,0.059983358,0.76649374,0.21055266,0.7305031,0.0,1.0487226,1.0314959,0.0,0.51591295,0.0,0.0,0.0
0.32742763,0.0,0.0,0.26953015,0.15420075,0.6627751,0.0,0.87643343,0.15432684,0.0,0.92008424,0.0,1.1253312,0.0,0.6066164,0.17243633,0.001569666,0.08000949,0.0,0.0,0.034702957,0.8496781,0.24661693,0.7629076,0.0,1.0644395,1.0133792,0.0,0.5285014,0.0,0.0,0.0
0.38117287,0.13334395,0.0,0.09691805,0.09515397,1.2008343,0.0,0.7371907,0.0,0.0,0.82772493,0.0,1.0666804,0.0,0.15601228,0.41963607,0.2821905,0.25370654,0.014667268,0.0,0.3538046,0.6406239,0.10873707,0.32977563,0.07726976,0.73295885,1.1875583,0.0,0.5350468,0.0,0.0,0.0
0.6214394,0.0,0.0,0.1032373,0.15780766,1.1474198,0.0,1.1577241,0.23874445,0.0,0.9971368,0.0,1.3529896,0.0,0.4151368,0.16516341,0.0,0.486958,0.0,0.0,0.18171543,1.2068781,0.3542346,0.5503602,0.022104237,0.83994704,1.0642334,0.0,0.6207388,0.0,0.0,0.0
0.97823155,0.0,0.0,0.11262125,0.2508474,1.0681001,0.0,1.7822101,0.67832434,0.0,1.2487109,0.0,1.7781543,0.03213653,0.79993284,0.0,0.0,0.8333328,0.0,0.0,0.0,2.0477564,0.7187946,0.87792504,0.0,0.99882287,0.881098,0.0,0.74798995,0.2950984,0.0,0.0
0.0,1.0412961,1.2167463,0.17829041,0.0,0.0,0.0,0.0,0.62338185,1.1606996,0.39996836,1.7477665,0.0,0.23994876,0.5954479,0.2951079,0.028310873,0.0,0.0,0.8777083,0.0,0.0,0.0,1.1166993,0.0,1.2405416,0.38349798,0.14532334,0.87060946,0.0,0.0,0.33293265
0.0,0.98571944,1.1720815,0.1791852,0.0,0.0,0.0,0.0,0.6652988,1.1474416,0.42395768,1.7128882,0.0,0.27737862,0.6321408,0.2590737,0.0,0.0,0.0,0.8399588,0.0,0.0,0.0,1.1479349,0.0,1.2556914,0.36603475,0.1459102,0.8827438,0.0,0.0,0.32625878
0.0,0.8491819,1.0623515,0.18138365,0.0,0.0,0.0,0.084659114,0.7682779,1.1148701,0.4828932,1.6272011,0.0,0.36933392,0.72228587,0.17054698,0.0,0.0,0.0,0.7472179,0.0,0.0,0.0,1.2246726,0.0,1.2929108,0.3231321,0.14735201,0.9125545,0.0,0.0,0.3098628
0.0,0.40851218,0.76520526,0.25498572,0.0,0.0,0.0,0.0,0.28871483,0.6550091,0.6063731,0.9632373,0.69968534,0.0,0.0,0.2749948,0.0025930777,0.0,0.0,0.6919395,0.0,0.0,0.0,1.3112574,0.0,0.87512684,1.0611546,0.0,0.0,0.0,0.0,0.0
0.0,0.33980733,0.7099898,0.25609192,0.0,0.0,0.0,0.0,0.34053332,0.6386193,0.63602906,0.92012006,0.7498045,0.0,0.044556648,0.23044868,0.0,0.0,0.0,0.64527285,0.0,0.0,0.0,1.3498714,0.0,0.89385545,1.0395663,0.0,0.0,0.0,0.0,0.0
0.47744924,0.0,0.0,0.0994502,0.12025972,1.1794307,0.0,0.9057013,0.061343715,0.0,0.8956094,0.0,1.1814064,0.0,0.2598452,0.31766716,0.15020606,0.34717196,0.0,0.0,0.28484732,0.86752564,0.20710954,0.41816533,0.05516455,0.77582973,1.1381413,0.0,0.5693841,0.0,0.0,0.0
0.71132207,0.0,0.0,0.10560128,0.18124612,1.1274377,0.0,1.3150439,0.34948283,0.0,1.060513,0.0,1.4600965,0.0,0.5120741,0.06996633,0.0,0.57421637,0.0,0.0,0.117337674,1.4187112,0.4460741,0.6328799,0.001467023,0.87997085,1.0180982,0.0,0.65279573,0.026071943,0.0,0.0
0.8189193,0.0,0.0,0.04349683,0.41521955,1.1803242,0.0,1.2351499,0.0,0.088163786,0.91873,0.07803992,0.82428277,0.0,0.19586961,0.37960035,0.26862264,0.089764446,0.16574082,0.0,0.5319919,1.3443706,0.20514634,0.18109833,0.110116094,0.95375293,1.0728886,0.0,0.92002773,0.008248009,0.026207007,0.0
0.0,0.41710842,0.77303827,0.25745216,0.0,0.0,0.0,0.0,0.27592707,0.6612525,0.60112125,0.978308,0.6938834,0.0,0.0,0.28131893,0.01242698,0.0,0.0,0.7039263,0.0,0.0,0.0,1.2989411,0.0,0.873981,1.0629177,0.0,0.0,0.0,0.0,0.0
0.0,0.056430116,0.48317516,0.26325932,0.0,0.0,0.0,0.10509412,0.5479572,0.5752115,0.75680566,0.75195646,0.95699286,0.0,0.23010848,0.047466267,0.0,0.0,0.0,0.4589417,0.0,0.39090392,0.10014199,1.5016516,0.0,0.97229993,0.9495859,0.0,0.0,0.1726366,0.0,0.0
0.0,0.74105877,0.536708,0.14798008,0.11331925,0.754689,0.0,0.0,0.0,0.5094141,0.7322845,0.8870605,0.45911607,0.0,0.0,0.6474501,0.7562065,0.0,0.08009223,0.8093238,0.5683931,0.0,0.0,0.4642244,0.45125574,0.78284585,1.2713583,0.033567198,0.26112205,0.0,0.0,0.0
0.0,0.69239277,0.497597,0.14876364,0.12108803,0.7480658,0.0,0.04191007,0.0,0.49780464,0.75329083,0.8565191,0.4946172,0.0,0.0,0.6158966,0.71536493,0.0,0.057498284,0.77626824,0.5470548,0.0,0.0,0.4915759,0.44441545,0.79611194,1.2560666,0.034081094,0.27174753,0.0,0.0,0.0
0.0,0.46787125,0.3872404,0.0,0.0,1.0514573,0.0,0.0,0.0,0.34505433,0.5914874,0.6879084,0.83201396,0.0,0.0,0.62737393,0.4574415,0.0,0.24928023,0.5629077,0.58688676,0.009413077,0.0,0.4626031,0.2587961,0.31428334,1.3735056,0.0,0.0033241436,0.0,0.0,0.0
0.027375787,0.3135537,0.26322132,0.0,0.0,1.0304555,0.0,0.035829533,0.0,0.3082413,0.65809757,0.5910631,0.9445864,0.0,0.0,0.5273192,0.32793462,0.0,0.17763586,0.45809007,0.519224,0.23205553,0.0,0.54933363,0.23710585,0.35634944,1.3250163,0.0,0.03701689,0.0,0.0,0.0
0.24525726,0.0,0.0,0.0,0.0,0.9820175,0.0,0.41718292,0.2646834,0.2233368,0.8117258,0.36770105,1.2042208,0.0,0.0,0.29655516,0.02924294,0.0,0.012396893,0.21634102,0.36316794,0.745553,0.06964193,0.7493669,0.18707997,0.4533698,1.2131813,0.0,0.114725105,0.10984964,0.0,0.0
0.0,0.5273368,0.8606999,0.2530726,0.0,0.0,0.0,0.0,0.19909519,0.68335503,0.5550832,1.0378083,0.61300457,0.0,0.0,0.35203698,0.10231341,0.0,0.0,0.77264905,0.0,0.0,0.0,1.2444749,0.0,0.842736,1.0984914,0.0,0.0,0.0,0.0,0.0
0.0,0.44765073,0.79665935,0.25435558,0.0,0.0,0.0,0.0,0.25919586,0.6643457,0.5894792,0.9877996,0.67113435,0.0,0.0,0.300371,0.03543905,0.0,0.0,0.7185236,0.0,0.0,0.0,1.2892605,0.0,0.86445796,1.0734527,0.0,0.0,0.0,0.0,0.0
0.0,0.44009143,0.7905842,0.2544773,0.0,0.0,0.0,0.0,0.26489723,0.6625424,0.59274215,0.98305553,0.67664874,0.0,0.0,0.29546976,0.02909509,0.0,0.0,0.71338916,0.0,0.0,0.0,1.2935091,0.0,0.8665186,1.0710773,0.0,0.0,0.0,0.0,0.0
0.0,0.36996073,0.28025037,0.8500351,0.0,0.0,0.0,0.23697174,0.3005352,0.5562039,0.27158102,0.3883368,1.2804197,0.0,0.0,0.09697397,0.0,0.0,0.0,0.53116935,0.0,0.4285613,0.045457523,1.2280096,0.0,1.151059,0.7919517,0.0,0.0,0.007301219,0.0,0.0
0.0,0.35065985,0.26473904,0.85034585,0.0,0.0,0.0,0.25765213,0.31509227,0.5515996,0.27991214,0.37622413,1.2944994,0.0,0.0,0.0844599,0.0,0.0,0.0,0.51805955,0.0,0.45640773,0.05753022,1.2388572,0.0,1.1563202,0.78588706,0.0,0.0,0.019210406,0.0,0.0
0.0,0.3118121,0.23351859,0.85097134,0.0,0.0,0.0,0.29927656,0.34439194,0.5423324,0.29668054,0.3518444,1.3228383,0.0,0.0,0.05927219,0.0,0.0,0.0,0.49167287,0.0,0.5124555,0.08182961,1.2606907,0.0,1.1669099,0.7736804,0.0,0.0,0.043180592,0.0,0.0
0.0,0.60521775,0.41020462,0.0,0.0,1.2178609,0.0,0.0,0.0,0.43476355,0.62749374,0.8003904,0.67014,0.0,0.0,0.7168205,0.60348916,0.0,0.31214187,0.627264,0.6899629,0.0,0.0,0.23825379,0.2049543,0.23575318,1.3674226,0.0,0.119729884,0.0,0.0,0.0
0.48988003,0.0,0.0,0.0,0.025656672,1.1039462,0.0,0.83139014,0.46897465,0.23508792,0.98879117,0.2750954,1.2807394,0.0,0.0,0.17411755,0.0,0.055051506,0.0,0.058727045,0.32295585,1.1146693,0.20658591,0.70868516,0.08730517,0.4639223,1.1044129,0.0,0.30248135,0.18699315,0.0,0.0
0.0,0.5025646,0.8417161,0.25607625,0.0,0.0,0.0,0.0,0.21147448,0.68163836,0.5642346,1.031938,0.63154435,0.0,0.0,0.3367261,0.084143765,0.0,0.0,0.761971,0.0,0.0,0.0,1.2509124,0.0,0.8506861,1.0897696,0.0,0.0,0.0,0.0,0.0
0.0,0.15851764,0.56429434,0.25901082,0.0,0.0,0.0,0.0,0.4772653,0.5953721,0.71428156,0.8063478,0.88205266,0.0,0.16424799,0.11290605,0.0,0.0,0.0,0.52213496,0.0,0.25139108,0.037121344,1.4517609,0.0,0.943274,0.9826016,0.0,0.0,0.111817695,0.0,0.0
0.33152384,0.0,0.0,0.27211347,0.11633906,0.0,0.0,1.2268536,1.347691,0.31566578,1.208298,0.073221095,1.7108016,0.48349923,0.91823703,0.0,0.0,0.0,0.0,0.0,0.0,1.9078705,0.7502118,2.1059566,0.0,1.2509171,0.6270979,0.0,0.12728581,0.81794506,0.0,0.0
0.77101225,0.811428,0.0,0.77272505,0.2398895,1.4122885,0.0,0.8062795,0.0,0.22950716,0.5565893,0.13930035,0.9747317,0.0,0.0,0.6317118,1.1714511,0.0,0.24562232,0.68035847,0.9605184,0.64453375,0.0,0.0,0.8635519,1.2015661,1.119719,0.0,0.69133455,0.0,0.1302962,0.0
0.7769405,0.801744,0.0,0.772881,0.24143541,1.4109707,0.0,0.8166556,0.0,0.22719707,0.56076926,0.13322294,0.981796,0.0,0.0,0.62543297,1.1633241,0.0,0.24112637,0.67378074,0.9562723,0.6585054,0.0,0.0,0.8621908,1.2042059,1.1166761,0.0,0.69344884,0.0,0.12709641,0.0
0.80409014,0.7573945,0.0,0.77359504,0.24851513,1.4049349,0.0,0.86417496,0.0,0.2166173,0.5799125,0.1053904,1.0141484,0.0,0.0,0.5966781,1.126105,0.0,0.2205364,0.64365715,0.9368266,0.7224909,0.0,0.0,0.8559572,1.2162954,1.1027408,0.0,0.70313185,0.0,0.11244223,0.0
0.80932015,0.74885106,0.0,0.77373254,0.24987894,1.4037722,0.0,0.873329,0.0,0.21457924,0.5836002,0.10002884,1.0203806,0.0,0.0,0.59113884,1.1189351,0.0,0.21657,0.63785416,0.9330806,0.7348169,0.0,0.0,0.85475636,1.2186242,1.1000562,0.0,0.7049972,0.0,0.1096193,0.0
0.8545147,0.6750246,0.0,0.77492124,0.2616642,1.3937248,0.0,0.9524321,0.0,0.19696774,0.6154669,0.053697437,1.0742358,0.011884421,0.0,0.543272,1.0569783,0.0,0.18229492,0.58770883,0.90071034,0.84133035,0.0,0.0017662644,0.8443796,1.2387489,1.0768585,0.0,0.721116,0.0,0.08522526,0.0
0.0,0.8752706,1.2007296,0.2924874,0.0,0.0,0.0,0.0,0.75701684,1.1574413,0.43617025,1.6928201,0.0,0.43603724,0.88727266,0.123304725,0.0,0.0,0.0,0.8187288,0.0,0.0,0.0,1.4338336,0.0,1.4428477,0.29063582,0.14223966,0.8229098,0.0,0.0,0.31094337
0.0,0.87146866,1.197674,0.2925487,0.0,0.0,0.0,0.0,0.75988436,1.1565342,0.43781134,1.690434,0.0,0.43859786,0.88978285,0.12083961,0.0,0.0,0.0,0.8161464,0.0,0.0,0.0,1.4359704,0.0,1.4438841,0.28944114,0.1422798,0.82373995,0.0,0.0,0.31048685
0.0,0.0,0.15792012,0.055891495,0.0,0.34136885,0.0,0.0,0.5740201,0.0,0.4394512,0.16464818,1.7829365,0.0,0.0,0.08277719,0.0,0.0,0.0,0.09325698,0.0,0.6571798,0.28086075,1.5498261,0.13916111,0.43218535,1.323695,0.0,0.0,0.54735905,0.0,0.0
0.0,0.0,0.10495132,0.056952666,0.0,0.332399,0.0,0.0,0.62373,0.0,0.46790048,0.12328536,1.8310163,0.0,0.0,0.040043626,0.0,0.0,0.0,0.048489217,0.0,0.7522707,0.32208708,1.5868689,0.12989718,0.45015186,1.302985,0.0,0.0,0.58802694,0.0,0.0
0.0,0.0,0.45899886,0.049859595,0.0,0.3923545,0.0,0.0,0.29146427,0.07260005,0.2777429,0.39975792,1.5096465,0.0,0.0,0.3256783,0.0,0.0,0.109478585,0.34772086,0.153039,0.116674796,0.04652672,1.3392721,0.19181812,0.3300622,1.4414117,0.0,0.0,0.31619915,0.0,0.0
0.0,0.0,0.10495132,0.056952666,0.0,0.332399,0.0,0.0,0.62373,0.0,0.46790048,0.12328536,1.8310163,0.0,0.0,0.040043626,0.0,0.0,0.0,0.048489217,0.0,0.7522707,0.32208708,1.5868689,0.12989718,0.45015186,1.302985,0.0,0.0,0.58802694,0.0,0.0
0.0,0.7030777,0.18524468,0.56558526,0.0,0.0,0.0,0.0,0.0,0.5263604,0.46466842,0.6608703,0.8338351,0.0,0.24854366,0.0,0.23150334,0.0,0.16817431,0.59166867,0.19477409,0.0,0.0,1.3954482,0.0,0.89365774,0.8430839,0.0,0.0,0.0,0.0,0.0
0.0,0.5914993,0.09557347,0.56738174,0.0,0.0,0.0,0.0,0.0,0.49974298,0.51283044,0.5908469,0.9152298,0.0,0.32221007,0.0,0.13786423,0.0,0.1163723,0.5158809,0.14585093,0.0,0.0,1.458158,0.0,0.9240734,0.80802387,0.0,0.0,0.0,0.0,0.0
0.0,0.36591542,0.0,0.35915637,0.0,0.32408804,0.0,0.0,0.03699471,0.22305751,0.35201415,0.31453758,1.3164454,0.0,0.0,0.0,0.009108372,0.0,0.3754846,0.3014928,0.31653965,0.0,0.08761011,1.3357446,0.0,0.48404264,1.0068539,0.0,0.0,0.0,0.0,0.0
0.0,0.28862244,0.0,0.36040083,0.0,0.31356883,0.0,0.0,0.095290504,0.20461905,0.3853772,0.26603067,1.3728294,0.0,0.0,0.0,0.0,0.0,0.3396001,0.24899286,0.2826494,0.10464054,0.13595705,1.3791852,0.0,0.5051123,0.982567,0.0,0.0,0.0,0.0,0.0
0.0,0.40951973,0.6267545,0.23840325,0.0,0.03887011,0.0,0.0,0.09562372,0.5604953,0.66757995,0.85556126,0.7185142,0.0,0.0,0.32735085,0.15057534,0.0,0.0,0.6619947,0.08033648,0.023534728,0.0,1.1396326,0.0881702,0.88636327,1.1123981,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.2719311,0.22671895,0.0,0.0,0.0,0.24055095,0.6546437,0.41279626,0.7860845,0.51544607,1.221779,0.0,0.26037836,0.0,0.0,0.0,0.0,0.27034557,0.0,0.7087854,0.23003015,1.591415,0.0,0.9295238,0.97021097,0.0,0.0,0.33573452,0.0,0.0
0.0,0.2797302,0.039606497,0.2435493,0.0,0.079772845,0.0,0.66492414,0.60859287,0.39083487,0.47699675,0.19104666,1.2600625,0.0,0.7760469,0.0,0.041516192,0.0,0.0,0.0,0.029040605,0.41249934,0.24239624,1.3795023,0.04302666,0.8428307,0.66678333,0.0,0.0,0.0,0.10071572,0.0
0.052238002,0.037071407,0.0,0.24745627,0.0046631936,0.046748325,0.0,0.92492694,0.7916106,0.3329478,0.58173877,0.038760774,1.4370785,0.0,0.93625546,0.0,0.0,0.0,0.0,0.0,0.0,0.7625966,0.39417976,1.515883,0.008919526,0.90897816,0.5905354,0.0,0.0,0.007852547,0.020535372,0.0
0.05292259,0.035953164,0.0,0.24747427,0.0048417095,0.046596125,0.0,0.9261251,0.792454,0.33268106,0.58222145,0.03805899,1.4378942,0.0,0.9369937,0.0,0.0,0.0,0.0,0.0,0.0,0.76421,0.39487922,1.5165114,0.008762348,0.909283,0.59018403,0.0,0.0,0.00854253,0.020165853,0.0
0.0,0.18654291,0.09156565,0.22371544,0.0,0.0,0.0,0.48972178,0.7858565,0.36388236,0.37701982,0.1685844,1.3940897,0.0,0.72681713,0.0,0.0,0.0,0.0,0.0,0.0,0.36748275,0.31220382,1.5468088,0.0,0.7480143,0.6836417,0.0,0.0,0.0,0.07555189,0.0
